VOX FM	http://ic1.smcdn.pl/3990-1.mp3	0
VOX FM BEST LISTA	http://ic1.smcdn.pl/6100-1.mp3	0
VOX FM DISCO 90	http://ic1.smcdn.pl/6170-1.mp3	0
VOX FM DISCO PARTY	http://ic1.smcdn.pl/6180-1.mp3	0
VOX FM HIT 22	http://ic1.smcdn.pl/6020-1.mp3	0
Radio Energy 2000	http://energy2000.radioparty.pl:8005/	0
Radio Fama	http://stream2.nadaje.com:8076/;	0
Radio Fara	http://62.133.128.22:8000/relay	0
Radio FIAT	http://stream2.nadaje.com:8056/;	0
Radio Freee	http://www.emsoft.ct8.pl/inne/freee.m3u	0
Radio PiK	http://stream.radiopik.pl:9004/;.m3u	0
Radio RAM	http://stream4.nadaje.com:9220/ram.m3u	0
Radio RAM Wroclaw	http://stream4.nadaje.com:9220/ram.m3u	0
Radio Sud	http://stream2.nadaje.com:8012/;	0
Radio Sudety 2 4	http://stream4.nadaje.com:15006/sudety24	0
Radio Weekend	http://stream.weekendfm.pl:8000/weekendfm_najlepsza.mp3	0
Radio Wroclaw	http://stream4.nadaje.com:9240/prw.m3u	0
Rekord Radio	http://stream4.nadaje.com:8308/ostrowiec	0
Radio Pasja Dance	http://91.232.4.33:9466/stream2	0
Radio Pasja Glowna	http://91.232.4.33:8049/stream2	0
Radio Pasja Klubowa	http://91.232.4.33:9460/stream2	0
Radio Pasja Klubowa	http://91.232.4.33:9460/stream2	0
Radio Pasja POP	http://91.232.4.33:8084/stream2	0
FTB.net-Disco Polo	http://play.radioftb.net:8022	0
FTB.net-Flash FM	http://play.radioftb.net:8008	0
FTB.net-Rap Music	http://play.radioftb.net:8028	0
FTB.net-Retro DJ	http://play.radioftb.net:8016	0
InterStacja	http://4stream.pl:18322	0
InterStacja Club	http://4stream.pl:18268	0
InterStacja Disco Pol	http://4stream.pl:18274	0
InterStacja Eurodance	http://4stream.pl:18180	0
InterStacja Najnowsze	http://4stream.pl:18410	0
InterStacja Oldies	http://4stream.pl:18290	0
Mbox	http://panel.radiombox.pl/radio/8000/RadioMbox320	0
Mbox Club	http://panel.radiombox.pl/radio/8070/Club320kbps	0
Mbox Disco Polo	http://panel.radiombox.pl/radio/8030/DiscoPolo320kbps	0
Mbox Gold Hits	http://panel.radiombox.pl/radio/8040/GoldHits320kbps	0
Radio Party	http://s4.radioparty.pl:8000/rp.mp3	0
Radio Party-Djmixes	http://djmixes.radioparty.pl:8035	0
Radio Party-Energy 20	http://energy2000.radioparty.pl:8005	0
Radio Party-House	http://house.radioparty.pl:8010	0
Radio Party-Trance	http://trance.radioparty.pl:8015	0
